id_img,label
14063,happy
14092,happy
141,happy
14139,sadness
14152,happy
14155,happy
14169,sadness
14236,happy
14278,happy
14282,sadness
14292,happy
14310,sadness
14314,happy
14327,happy
14348,happy
14360,happy
14371,happy
14378,happy
14419,happy
14427,happy
14448,happy
14473,happy
14475,happy
14516,happy
14517,happy
14518,sadness
14546,sadness
14586,happy
14593,sadness
14611,sadness
14700,happy
14730,happy
14757,happy
14759,happy
14792,happy
14877,sadness
1491,happy
14965,happy
14973,sadness
15039,sadness
15060,happy
15077,happy
15099,happy
1512,sadness
15147,happy
15181,sadness
15212,sadness
15216,happy
15221,happy
15229,sadness
15257,happy
15269,sadness
15271,happy
15292,sadness
15310,happy
15323,sadness
15331,happy
15335,sadness
1538,happy
15397,sadness
15400,happy
15409,sadness
15426,happy
15432,sadness
15438,happy
15443,happy
15455,happy
15494,happy
15520,sadness
15523,sadness
15589,happy
15616,happy
15621,happy
15677,sadness
15708,happy
15758,happy
15767,happy
15791,happy
15843,happy
15854,sadness
15885,happy
15910,happy
15966,happy
15976,sadness
15983,sadness
16037,happy
16042,sadness
16064,sadness
16076,happy
16081,sadness
16106,sadness
16108,sadness
16120,happy
16141,sadness
16192,sadness
16198,happy
16238,happy
16275,sadness
1628,sadness
16308,happy
16370,sadness
16375,sadness
1640,happy
16407,sadness
16423,sadness
16444,happy
16460,happy
16511,happy
16550,happy
16562,happy
16583,sadness
16588,happy
16596,sadness
16604,sadness
16611,happy
16619,sadness
16633,sadness
16649,sadness
16667,happy
16699,sadness
167,happy
1670,happy
16700,happy
16712,sadness
16734,sadness
16738,happy
16751,sadness
16752,sadness
16759,sadness
16770,happy
16795,happy
16799,sadness
16809,sadness
16818,happy
16952,sadness
16967,sadness
16971,sadness
1699,happy
17002,happy
17007,happy
17010,sadness
17021,happy
17022,happy
17032,sadness
1704,happy
17041,happy
1707,sadness
17098,happy
17104,sadness
17117,sadness
17188,happy
17194,sadness
17207,happy
17220,happy
17319,happy
17367,happy
17381,sadness
17397,sadness
17402,happy
17447,sadness
17462,happy
17470,sadness
17484,happy
17485,happy
17494,happy
17498,sadness
17506,happy
17524,sadness
17541,happy
17543,happy
17552,happy
17609,happy
17624,happy
17654,sadness
1768,sadness
17682,happy
17684,sadness
17692,happy
17694,happy
17698,sadness
1770,sadness
17715,happy
17772,happy
17799,sadness
17802,happy
17821,happy
1787,sadness
17904,sadness
1793,happy
17936,sadness
18016,sadness
18018,sadness
18025,happy
18033,happy
18037,happy
18080,happy
18082,sadness
1815,happy
18165,sadness
18173,happy
18205,happy
18226,happy
18237,sadness
18245,sadness
18249,sadness
18250,sadness
18256,sadness
18259,sadness
18297,sadness
18308,happy
18383,sadness
18405,sadness
18424,happy
18425,sadness
18442,sadness
18443,happy
18471,sadness
18476,happy
18483,happy
18487,sadness
18503,sadness
18505,sadness
18531,happy
18541,happy
18556,happy
18568,happy
18578,sadness
18655,sadness
18662,happy
1869,happy
187,happy
18700,happy
18729,happy
18783,happy
18822,happy
18827,happy
18834,sadness
18835,happy
18849,happy
18861,sadness
1887,happy
18873,happy
18885,sadness
18898,happy
18904,happy
18930,happy
18944,sadness
18948,happy
18952,happy
19008,happy
19012,happy
19025,sadness
19056,sadness
19062,sadness
19063,happy
19074,sadness
19105,sadness
19127,happy
19130,sadness
19132,sadness
19137,sadness
19148,happy
19160,happy
19162,happy
1919,happy
192,happy
1920,happy
19210,sadness
19245,sadness
19263,sadness
19269,sadness
19284,sadness
19291,sadness
19317,sadness
19318,sadness
19323,sadness
19346,happy
19357,sadness
19370,happy
19377,happy
19378,happy
1938,sadness
19398,sadness
19402,happy
19438,sadness
19449,happy
19478,sadness
19492,happy
19496,happy
19499,happy
19514,happy
1953,happy
19536,happy
19548,happy
19568,sadness
19589,happy
19597,happy
196,happy
19600,sadness
19605,sadness
19668,sadness
19680,sadness
19696,sadness
19700,sadness
19709,sadness
19711,sadness
1974,happy
19744,happy
19747,sadness
19748,happy
19768,sadness
19803,happy
19837,happy
19883,sadness
19889,happy
19918,sadness
19957,sadness
19958,happy
19962,happy
19968,sadness
2001,sadness
20023,happy
20025,sadness
20032,happy
20039,sadness
20048,sadness
20091,happy
20111,happy
2012,happy
20120,sadness
20122,happy
20140,happy
20155,sadness
20165,sadness
20181,happy
20196,happy
20208,sadness
20213,happy
20216,sadness
20218,happy
20229,happy
20239,happy
20252,happy
20267,sadness
20285,happy
20296,happy
20318,happy
20355,sadness
20365,sadness
20371,sadness
20377,happy
20412,sadness
20430,sadness
20445,sadness
20490,sadness
20500,sadness
20507,sadness
20519,happy
20547,sadness
20561,sadness
20567,happy
2058,happy
20580,happy
20595,happy
20616,sadness
2064,happy
20666,sadness
20675,happy
20684,sadness
20685,happy
2069,sadness
20745,sadness
20821,sadness
20829,sadness
20850,sadness
20857,sadness
20865,happy
20866,sadness
20889,happy
20918,happy
20941,happy
20945,happy
20949,sadness
20958,sadness
20972,sadness
20984,happy
20988,happy
20994,happy
210,happy
21006,happy
21027,sadness
21033,sadness
21077,sadness
21097,happy
21098,happy
21120,happy
21143,happy
21177,sadness
21185,sadness
2120,happy
21200,happy
2122,happy
21235,sadness
21292,sadness
213,happy
21305,sadness
21316,happy
21348,happy
2135,happy
2137,happy
21376,sadness
21384,sadness
21394,sadness
21439,happy
21441,sadness
21460,sadness
21473,sadness
21483,sadness
21501,sadness
2152,sadness
21524,happy
21538,happy
21574,happy
2159,sadness
21593,happy
21602,sadness
21605,happy
21618,happy
21699,happy
21708,sadness
21750,sadness
21778,sadness
21783,happy
21787,happy
2182,happy
21825,happy
21835,sadness
2184,happy
21846,happy
21876,sadness
21899,happy
21927,sadness
21942,happy
21943,happy
21961,happy
21990,happy
2204,happy
22056,happy
22064,happy
22080,happy
22097,happy
22111,happy
22138,happy
22140,sadness
22150,happy
22154,happy
22178,happy
22179,happy
22191,happy
22194,sadness
22201,sadness
22247,sadness
22289,happy
22290,sadness
22301,sadness
2231,happy
22340,happy
22346,sadness
22347,happy
22351,sadness
22380,happy
22388,sadness
22395,happy
22424,sadness
22459,happy
22466,sadness
22506,happy
22532,happy
22545,happy
22560,happy
22574,sadness
22600,happy
22604,sadness
22612,sadness
22614,sadness
22671,sadness
22679,sadness
22711,sadness
22750,sadness
22754,sadness
22763,sadness
22778,happy
22784,sadness
22804,sadness
22805,happy
2282,sadness
22834,happy
2284,happy
22863,sadness
2287,happy
22894,happy
22900,happy
22910,sadness
2293,happy
22935,happy
22991,sadness
23028,sadness
2305,happy
2307,happy
2308,sadness
23096,happy
23101,happy
23114,happy
23122,sadness
23170,sadness
23238,happy
2324,happy
2327,happy
23293,happy
23319,sadness
23320,happy
23321,sadness
23334,happy
23377,sadness
23380,sadness
23381,happy
23419,happy
23440,sadness
23453,sadness
23462,happy
2350,happy
23501,happy
23525,sadness
23555,happy
23559,happy
23572,happy
23590,sadness
23612,happy
23621,happy
23664,sadness
23667,sadness
2374,happy
2377,sadness
23770,sadness
23786,happy
23801,sadness
23813,happy
23848,sadness
23862,sadness
23865,sadness
23866,sadness
23891,sadness
23897,happy
23920,sadness
23933,happy
23946,happy
24027,happy
2403,sadness
24054,sadness
24055,sadness
24077,happy
24079,sadness
24099,sadness
2411,happy
24123,happy
24137,happy
24148,sadness
24161,happy
24189,sadness
24200,happy
2421,sadness
24211,happy
24219,sadness
24224,happy
2424,sadness
24241,happy
24259,happy
24263,happy
24286,happy
24289,sadness
24292,happy
24297,happy
24299,sadness
24340,happy
24354,happy
24355,happy
2436,sadness
24360,happy
24380,sadness
24390,happy
24391,sadness
24393,happy
24395,sadness
24410,happy
24465,sadness
24492,happy
2450,happy
24509,happy
24521,happy
24530,sadness
24535,sadness
24536,happy
24570,sadness
24607,happy
24633,sadness
24652,sadness
24656,sadness
24680,sadness
24692,sadness
24699,sadness
247,happy
24718,happy
2472,happy
24731,sadness
24747,happy
24764,happy
24769,sadness
24777,happy
24783,happy
24823,happy
2483,sadness
24845,sadness
24884,sadness
24906,sadness
24910,happy
2492,happy
24942,sadness
24946,sadness
25006,sadness
25017,happy
25028,happy
25037,happy
25039,happy
25048,happy
25058,sadness
25123,happy
25163,happy
25180,happy
25186,sadness
25199,happy
25223,sadness
25271,sadness
25275,sadness
25287,happy
25322,happy
25328,happy
25337,happy
25342,happy
25383,sadness
25396,sadness
25414,sadness
25420,happy
25431,happy
25438,sadness
25443,happy
25454,sadness
25472,happy
25517,happy
25533,sadness
2554,sadness
2556,happy
25578,sadness
2559,sadness
25602,happy
25604,sadness
25649,sadness
25652,happy
25658,sadness
25686,happy
25705,happy
25714,happy
25719,sadness
25720,happy
25744,happy
25747,sadness
25759,happy
25775,happy
25809,happy
25839,sadness
25887,happy
25902,sadness
25927,happy
25937,sadness
25949,happy
25993,sadness
26018,sadness
2603,happy
26032,sadness
26034,happy
26046,happy
26077,sadness
26098,happy
26107,sadness
2611,happy
26159,happy
26160,happy
26169,happy
2620,sadness
26212,happy
26224,sadness
2629,sadness
26338,sadness
26370,sadness
26397,happy
2640,happy
26456,happy
26459,sadness
26468,sadness
26477,happy
2649,sadness
26511,happy
2655,sadness
26563,happy
26578,happy
26660,happy
26665,sadness
26667,sadness
26676,sadness
26703,sadness
26720,happy
26736,sadness
26775,happy
2678,sadness
26819,sadness
26840,happy
26850,happy
26873,sadness
26888,happy
26891,happy
26906,happy
26909,happy
26913,sadness
26935,sadness
26960,happy
26963,sadness
26967,sadness
26978,sadness
26981,happy
27048,happy
27051,sadness
27105,sadness
27106,sadness
27128,happy
27140,sadness
27152,sadness
27162,happy
27172,happy
27187,happy
27196,sadness
27197,sadness
27204,sadness
27212,happy
27227,sadness
27246,sadness
27277,happy
27294,sadness
2730,happy
27326,happy
27333,happy
27334,sadness
27365,happy
27367,sadness
27404,sadness
27407,sadness
27426,sadness
27446,sadness
2745,happy
27452,sadness
27474,sadness
27508,happy
2754,sadness
27554,sadness
27563,sadness
27575,happy
27616,happy
27619,happy
27625,happy
27636,happy
27645,happy
27647,sadness
27648,happy
27662,sadness
27671,sadness
27675,happy
27701,happy
2771,happy
2774,happy
27779,happy
27823,sadness
27854,sadness
2790,happy
27928,happy
27931,happy
27932,happy
27940,sadness
27944,sadness
27949,sadness
2796,sadness
28040,happy
28046,happy
2805,happy
2806,happy
2810,happy
28105,sadness
28108,happy
28115,sadness
28138,happy
28140,sadness
2816,sadness
2820,happy
28249,happy
28256,sadness
28264,sadness
28273,happy
28282,sadness
28367,sadness
28376,happy
28379,sadness
28383,happy
28415,sadness
28474,sadness
28502,sadness
28522,happy
28529,happy
2857,sadness
28581,happy
28590,sadness
28594,happy
28600,happy
2861,sadness
28632,happy
2867,sadness
28676,sadness
28688,sadness
28772,sadness
28797,sadness
28807,sadness
28814,sadness
2885,happy
28871,happy
28897,sadness
28928,sadness
28934,sadness
28938,happy
28949,sadness
28954,happy
28955,sadness
28962,happy
28963,sadness
28982,sadness
29003,happy
29019,happy
29020,happy
29067,happy
29071,sadness
29074,sadness
29111,happy
29123,sadness
2913,sadness
29185,happy
29211,happy
29214,happy
29248,happy
29258,sadness
29290,happy
2930,happy
29300,sadness
29329,sadness
29365,happy
29370,sadness
2938,happy
29398,happy
29415,sadness
29423,happy
29456,happy
29460,sadness
29464,sadness
29467,happy
29475,happy
2948,sadness
29504,sadness
29555,happy
29578,sadness
29589,sadness
29645,happy
29647,sadness
29648,happy
29649,happy
2965,sadness
29680,sadness
29697,happy
29699,happy
29707,happy
29724,sadness
29766,happy
29769,sadness
29773,sadness
29821,sadness
29834,sadness
29844,happy
2985,happy
29889,sadness
29919,happy
29979,happy
29981,sadness
29987,sadness
29991,sadness
30,sadness
30006,sadness
30016,happy
30069,happy
30099,happy
3010,sadness
30102,happy
30114,happy
30119,sadness
30127,sadness
30143,happy
3016,sadness
30164,happy
30188,sadness
30193,happy
30216,sadness
3022,sadness
30221,happy
3024,sadness
30241,sadness
30245,sadness
3029,happy
30297,happy
30328,sadness
30332,sadness
30337,sadness
30338,happy
30341,happy
30400,sadness
30407,sadness
30424,happy
30478,sadness
30585,happy
30646,happy
30651,happy
30652,happy
30661,happy
30675,happy
30683,sadness
30689,sadness
3069,sadness
30704,sadness
30728,happy
30737,sadness
30738,sadness
30749,sadness
3077,happy
30772,sadness
30779,happy
30793,happy
30808,sadness
30820,sadness
30822,sadness
30823,happy
30825,happy
3083,sadness
30830,sadness
30835,sadness
30851,happy
30855,happy
30856,happy
3086,happy
30871,sadness
30893,happy
30909,sadness
30948,sadness
30951,happy
30961,sadness
30962,sadness
30965,happy
30981,happy
31010,happy
31029,happy
31043,sadness
31056,happy
3106,sadness
31080,sadness
31101,happy
31112,happy
31137,sadness
31140,sadness
31141,happy
31145,sadness
3117,happy
3120,happy
31209,happy
31239,happy
31285,happy
31295,happy
3131,happy
31316,sadness
3132,happy
31366,happy
3138,sadness
31384,happy
3144,happy
31440,sadness
3146,happy
31542,sadness
31551,happy
31571,happy
31572,happy
3162,happy
31627,sadness
31629,happy
31659,happy
31697,sadness
31742,happy
31752,happy
31806,sadness
31811,sadness
3182,sadness
31833,happy
31853,happy
31858,happy
31870,happy
31897,sadness
31908,sadness
31929,happy
31952,happy
31977,happy
31987,happy
32046,happy
32047,happy
32048,sadness
32051,sadness
3209,sadness
32142,happy
32144,sadness
3215,happy
32177,happy
32248,sadness
32344,sadness
32354,sadness
32372,happy
32377,sadness
32382,sadness
32388,happy
32402,sadness
32439,sadness
3245,sadness
325,sadness
3250,happy
32541,happy
32544,sadness
32568,happy
32570,sadness
32574,happy
32595,sadness
3260,happy
32607,happy
32614,sadness
32624,happy
32627,sadness
32684,happy
32725,sadness
32763,sadness
32769,happy
32773,happy
3278,happy
32796,happy
32826,sadness
32835,sadness
32837,happy
32838,happy
32849,happy
32913,sadness
32917,happy
32950,happy
32952,sadness
32953,sadness
32958,happy
32973,sadness
32993,sadness
32997,happy
32998,sadness
33016,sadness
33017,happy
33024,happy
33046,sadness
33065,happy
33066,sadness
33071,happy
33084,happy
33091,sadness
33094,happy
331,sadness
3313,sadness
33144,sadness
33174,happy
33175,happy
3318,happy
33188,sadness
33212,happy
33216,happy
33228,sadness
33231,sadness
33240,happy
33268,sadness
33283,happy
333,happy
33319,happy
33320,happy
33322,sadness
33326,sadness
33343,happy
33357,sadness
33366,sadness
33375,sadness
33407,sadness
33423,happy
33455,happy
33460,happy
33463,sadness
33518,happy
33525,happy
33530,sadness
33533,happy
33544,happy
33564,sadness
33610,happy
33648,happy
33660,happy
33675,happy
33690,happy
33727,sadness
33757,happy
33762,happy
33802,sadness
33807,happy
33842,happy
33853,sadness
33874,sadness
33915,happy
33917,sadness
33933,happy
33938,happy
33981,happy
34015,happy
34049,sadness
34057,happy
34098,happy
3410,happy
34102,sadness
3411,sadness
34119,sadness
34129,sadness
3414,sadness
34170,sadness
34219,sadness
3422,happy
34226,sadness
34234,sadness
34244,happy
34257,sadness
34295,sadness
34302,happy
3431,happy
34316,sadness
34361,happy
34375,sadness
34386,sadness
34397,happy
34412,happy
34435,happy
34437,happy
34464,happy
34468,sadness
3447,happy
34471,sadness
34483,happy
34498,happy
34510,happy
3452,sadness
34567,sadness
34569,sadness
34585,happy
34599,happy
34600,sadness
34644,happy
34645,happy
34649,sadness
3465,sadness
34688,happy
34720,happy
34724,happy
34737,sadness
34753,sadness
34756,happy
34759,sadness
34761,sadness
34768,sadness
34772,happy
34829,happy
34836,happy
34840,sadness
34841,sadness
34861,sadness
34941,sadness
34965,happy
34969,sadness
34978,happy
35101,happy
35117,happy
35142,sadness
35153,sadness
35163,sadness
35177,happy
35199,happy
35200,sadness
35209,sadness
35226,happy
35291,happy
35321,sadness
35341,happy
35346,happy
35364,happy
35369,happy
35370,sadness
35372,happy
3538,happy
3543,sadness
35454,sadness
35481,sadness
35497,sadness
35520,happy
35536,sadness
35547,happy
35552,happy
35559,happy
35582,happy
35598,happy
356,happy
35603,happy
35659,sadness
35664,happy
35677,happy
35685,sadness
35698,happy
3570,happy
35707,happy
35721,sadness
35724,sadness
3574,sadness
35767,happy
35771,happy
35787,happy
35792,sadness
35794,happy
35804,sadness
35850,happy
35856,happy
35860,sadness
35869,sadness
3590,happy
3647,happy
366,happy
3662,happy
3663,sadness
370,sadness
3755,happy
3763,happy
3766,happy
3772,sadness
3811,sadness
3818,happy
3842,sadness
3875,sadness
3891,happy
3906,sadness
3958,happy
3959,happy
3969,sadness
3977,sadness
3978,happy
3982,sadness
4029,happy
4041,sadness
4084,sadness
4090,sadness
4094,happy
41,sadness
4107,happy
4114,happy
4133,happy
4156,happy
4159,sadness
4165,happy
4169,sadness
4174,happy
4182,sadness
4185,sadness
4226,sadness
4248,sadness
4264,happy
4269,sadness
4284,sadness
4295,happy
4345,sadness
4363,happy
4366,sadness
440,happy
4433,sadness
446,sadness
4480,sadness
4485,sadness
4492,sadness
4506,happy
4526,happy
4549,sadness
4558,happy
4576,happy
4580,sadness
4589,happy
4606,happy
4607,happy
4620,sadness
4634,sadness
4640,sadness
4649,happy
4653,happy
4666,happy
478,happy
4786,happy
4791,happy
4797,sadness
4803,happy
4814,sadness
4827,happy
4832,happy
4849,happy
485,sadness
487,sadness
4910,happy
4948,sadness
4980,sadness
4988,sadness
4996,happy
5006,happy
5008,happy
5048,sadness
5062,sadness
5089,happy
5102,happy
5127,sadness
5154,sadness
5176,sadness
5209,happy
5264,sadness
5269,happy
527,happy
5278,happy
5279,happy
5289,sadness
5293,happy
5303,sadness
531,sadness
5318,happy
5340,happy
5356,sadness
5417,sadness
5445,happy
5452,happy
5468,happy
5477,sadness
5490,sadness
5493,happy
5523,happy
553,sadness
5548,sadness
5558,happy
5594,sadness
5618,sadness
5674,happy
568,happy
5694,happy
5705,sadness
5714,happy
5719,sadness
5753,happy
5766,sadness
5783,sadness
5797,sadness
5800,happy
5807,happy
5812,happy
5835,sadness
5857,happy
5891,happy
5904,sadness
5919,happy
594,happy
5942,happy
5954,sadness
5968,sadness
5977,sadness
5988,sadness
6029,sadness
6045,happy
6052,happy
6095,sadness
6110,happy
6123,happy
613,happy
6136,sadness
6169,sadness
6175,happy
6183,sadness
62,happy
620,sadness
6206,sadness
6217,sadness
6246,happy
6272,happy
628,sadness
629,happy
6368,happy
6378,happy
639,happy
6394,sadness
6403,happy
6416,happy
6444,happy
6457,sadness
6473,sadness
6500,happy
6522,happy
6532,happy
655,sadness
657,sadness
6577,sadness
659,sadness
6603,sadness
6616,sadness
6677,happy
6686,happy
6689,happy
6691,happy
6700,sadness
6703,sadness
674,happy
6744,happy
6759,happy
6776,happy
6784,happy
6792,sadness
681,sadness
6811,happy
6818,sadness
6865,happy
690,happy
6914,sadness
6928,happy
693,happy
6935,sadness
6977,happy
6989,happy
7017,happy
7020,happy
7026,happy
7029,sadness
7065,sadness
7080,sadness
7100,happy
7116,happy
7159,happy
7162,sadness
7191,sadness
7200,happy
721,happy
7244,sadness
7245,sadness
7292,sadness
7299,happy
7333,sadness
7335,happy
7366,happy
7379,happy
738,happy
7392,happy
7413,sadness
7425,sadness
7441,happy
7511,happy
7531,sadness
7532,sadness
7537,happy
7548,happy
7561,sadness
7590,sadness
7603,happy
7659,happy
7664,sadness
7672,sadness
7674,sadness
7680,happy
7700,sadness
7702,sadness
7712,happy
7713,sadness
7737,sadness
774,happy
7753,sadness
7762,happy
7804,sadness
7813,sadness
7815,sadness
7827,happy
7845,sadness
7881,sadness
7892,sadness
7905,happy
7916,sadness
7948,sadness
7975,happy
7986,happy
8,sadness
80,happy
8020,sadness
8027,happy
8034,happy
8049,happy
8065,sadness
8082,happy
8086,happy
8089,happy
817,happy
8188,happy
8228,sadness
8268,happy
8276,sadness
8284,happy
8293,happy
8301,sadness
8303,sadness
8316,sadness
8322,sadness
8331,happy
8334,happy
8338,sadness
8355,sadness
8424,happy
8434,happy
8449,happy
8457,happy
8473,happy
8539,happy
8548,happy
8559,happy
856,happy
8649,happy
8657,sadness
8662,happy
8677,happy
8682,sadness
8691,happy
8704,happy
873,happy
8753,sadness
8756,sadness
8762,happy
880,sadness
8820,sadness
8861,sadness
8864,happy
8886,happy
8915,happy
8940,happy
895,happy
8960,happy
897,happy
898,sadness
8993,sadness
9005,sadness
906,happy
9060,happy
9070,happy
9071,happy
9085,happy
9094,happy
9147,happy
915,sadness
9152,happy
9167,happy
9174,sadness
9180,sadness
9202,sadness
9206,happy
9222,happy
9246,happy
9272,happy
9286,sadness
9371,happy
9392,happy
9412,happy
9416,sadness
942,happy
9437,sadness
9442,sadness
9476,sadness
9486,sadness
951,sadness
9538,happy
9542,sadness
9570,sadness
9571,happy
9598,sadness
9599,happy
9605,happy
9640,happy
9687,sadness
973,happy
9774,sadness
9800,happy
9833,happy
9845,happy
9865,happy
9890,happy
9893,sadness
9897,sadness
9901,happy
9933,happy
9977,happy
9979,happy
9984,happy
10004,happy
1003,sadness
10031,sadness
10073,happy
10114,sadness
10116,happy
10171,sadness
10172,sadness
10176,sadness
1022,sadness
10252,sadness
1026,sadness
10339,happy
10352,happy
10375,happy
10383,happy
10386,sadness
10423,happy
10425,happy
10455,sadness
10561,happy
10607,happy
10620,sadness
10655,happy
10686,sadness
10694,happy
10713,happy
10769,happy
1078,happy
10871,happy
10881,happy
10919,sadness
11025,sadness
11026,sadness
11031,happy
11100,happy
11138,sadness
11140,happy
11163,sadness
11192,happy
11209,sadness
11234,happy
11241,happy
11264,sadness
11280,happy
11284,happy
11295,happy
11316,happy
11346,happy
11398,happy
1148,sadness
115,happy
11523,sadness
1156,sadness
11581,happy
11582,happy
11601,sadness
11626,sadness
11640,happy
11662,happy
11722,happy
1173,happy
11746,happy
11790,happy
11794,happy
11836,sadness
11867,happy
11876,sadness
11880,sadness
11891,sadness
11909,happy
11966,sadness
11978,happy
1198,happy
12040,happy
12074,happy
12092,sadness
12113,happy
12119,happy
12190,sadness
12246,happy
12267,sadness
12318,happy
12364,happy
12498,sadness
12512,sadness
12524,sadness
12547,sadness
12591,happy
12594,sadness
12621,happy
1264,happy
12648,sadness
12659,sadness
12661,sadness
12702,happy
12758,sadness
12791,sadness
12818,happy
12827,sadness
12899,happy
12958,sadness
1298,happy
13000,happy
13027,happy
13051,happy
13091,sadness
13150,happy
13162,sadness
13180,sadness
13187,sadness
13293,sadness
13296,sadness
13339,sadness
13380,happy
13421,happy
13483,sadness
13488,happy
13505,happy
13510,sadness
1353,sadness
13562,sadness
13575,sadness
13598,happy
13631,happy
1364,sadness
13666,happy
13714,happy
13726,happy
13793,sadness
13801,sadness
13812,sadness
13852,happy
13870,happy
13888,happy
13907,sadness
13940,happy
13979,happy
13983,happy
14048,happy
14070,sadness
14106,happy
14122,sadness
14127,sadness
14136,happy
1420,happy
14208,sadness
14226,sadness
14250,happy
14346,sadness
14384,happy
14388,happy
14459,happy
14464,happy
14472,sadness
14474,sadness
14484,sadness
14494,sadness
14505,sadness
14522,happy
14524,sadness
14561,happy
14572,sadness
14574,happy
14578,sadness
14682,sadness
14696,sadness
14729,sadness
1482,sadness
14835,happy
14836,happy
15052,happy
15078,sadness
15090,sadness
15129,happy
15145,sadness
15167,happy
15169,sadness
15192,sadness
15208,sadness
15289,happy
15294,happy
1536,sadness
15365,happy
15373,happy
15436,happy
15447,happy
15462,happy
15468,sadness
15484,happy
1549,sadness
15534,happy
15535,sadness
15565,happy
15580,happy
15592,sadness
1560,sadness
15613,sadness
15642,sadness
15657,happy
15696,sadness
15697,sadness
15795,happy
15867,happy
15909,happy
15929,happy
16003,happy
16010,happy
16053,happy
16056,sadness
16075,sadness
16087,happy
16125,happy
16151,happy
16208,sadness
16304,happy
16338,happy
16387,happy
16388,sadness
16405,happy
16443,sadness
1645,happy
16475,happy
16535,sadness
16558,happy
16645,happy
16706,sadness
16710,happy
16776,happy
1678,happy
16787,sadness
16798,happy
16821,happy
16837,happy
16839,happy
16863,happy
16895,sadness
16938,happy
16962,happy
16985,sadness
17003,happy
17011,happy
17100,happy
17128,sadness
172,sadness
17206,happy
17215,sadness
17237,happy
17248,happy
17257,happy
17275,sadness
17279,happy
17293,happy
17297,sadness
17331,sadness
17341,sadness
17363,happy
17426,sadness
17432,happy
1751,happy
17518,happy
17597,sadness
17607,sadness
17625,happy
17662,happy
17666,happy
17678,happy
17713,happy
17717,happy
1772,sadness
17730,happy
17746,happy
17763,happy
17767,sadness
17775,sadness
1778,sadness
17784,sadness
17794,sadness
17887,happy
17912,happy
18047,happy
18067,happy
18101,sadness
18120,happy
18180,sadness
18193,happy
18260,happy
18270,sadness
18300,sadness
18345,sadness
18349,sadness
18361,sadness
18367,happy
18381,sadness
18457,happy
18475,sadness
1854,happy
18550,sadness
18573,sadness
18610,sadness
18732,happy
18734,happy
18842,happy
18855,happy
18872,sadness
18888,sadness
18897,happy
1891,sadness
18914,happy
18927,happy
1896,happy
18962,happy
19029,sadness
19049,sadness
19082,happy
19084,sadness
19095,sadness
19145,happy
19165,sadness
19179,sadness
1926,happy
19274,sadness
19285,happy
19303,sadness
1931,happy
19364,happy
1937,sadness
19384,sadness
19422,sadness
19461,happy
19470,sadness
19486,sadness
19531,sadness
19535,happy
19578,happy
19607,sadness
19663,sadness
19674,happy
1973,sadness
19731,sadness
19785,sadness
19799,happy
19861,happy
19864,sadness
19880,happy
19893,happy
19934,happy
19969,sadness
19973,happy
19975,happy
