id_img,label
15409,happy
15426,sadness
15432,happy
15438,happy
15443,sadness
15455,sadness
15494,sadness
15520,sadness
15523,happy
15589,sadness
15616,happy
15621,sadness
15677,sadness
15708,sadness
15758,sadness
15767,sadness
15791,sadness
15843,sadness
15854,sadness
15885,sadness
15910,sadness
15966,happy
15976,happy
15983,happy
16037,sadness
16042,happy
16064,sadness
16076,happy
16081,happy
16106,happy
16108,sadness
16120,happy
16141,sadness
16192,sadness
16198,sadness
16238,happy
16275,happy
1628,sadness
16308,sadness
16370,happy
16375,happy
1640,happy
16407,happy
16423,sadness
16444,sadness
16460,sadness
16511,sadness
16550,sadness
16562,sadness
16583,sadness
16588,happy
16596,happy
16604,happy
16611,happy
16619,sadness
16633,happy
16649,happy
16667,sadness
16699,sadness
167,happy
1670,happy
16700,sadness
16712,happy
16734,sadness
16738,happy
16751,sadness
16752,happy
16759,happy
16770,sadness
16795,happy
16799,happy
16809,sadness
16818,sadness
16952,happy
16967,happy
16971,happy
1699,happy
17002,sadness
17007,sadness
17010,happy
17021,sadness
17022,sadness
17032,sadness
1704,happy
17041,happy
1707,sadness
17098,sadness
17104,sadness
17117,sadness
17188,sadness
17194,sadness
17207,happy
17220,sadness
17319,happy
17367,happy
17381,sadness
17397,happy
17402,sadness
17447,sadness
17462,happy
17470,sadness
17484,happy
17485,happy
17494,happy
17498,happy
17506,happy
17524,happy
17541,happy
17543,sadness
17552,happy
17609,sadness
17624,sadness
17654,sadness
1768,sadness
17682,sadness
17684,happy
17692,sadness
17694,sadness
17698,happy
1770,happy
17715,happy
17772,happy
17799,happy
17802,happy
17821,sadness
1787,happy
17904,happy
1793,happy
17936,happy
18016,happy
18018,happy
18025,sadness
18033,sadness
18037,happy
18080,sadness
18082,sadness
1815,sadness
18165,sadness
18173,sadness
18205,happy
18226,sadness
18237,happy
18245,sadness
18249,sadness
18250,sadness
18256,sadness
18259,sadness
18297,sadness
18308,sadness
18383,sadness
18405,sadness
18424,happy
18425,sadness
18442,sadness
18443,happy
18471,happy
18476,sadness
18483,happy
18487,happy
18503,sadness
18505,happy
18531,sadness
18541,sadness
18556,happy
18568,happy
18578,sadness
18655,sadness
18662,sadness
1869,happy
187,sadness
18700,happy
18729,happy
18783,happy
18822,happy
18827,happy
18834,happy
18835,happy
18849,happy
18861,happy
1887,sadness
18873,happy
18885,sadness
18898,sadness
18904,happy
18930,sadness
18944,sadness
18948,happy
18952,happy
19008,sadness
19012,sadness
19025,sadness
19056,sadness
19062,happy
19063,happy
19074,happy
19105,happy
19127,sadness
19130,happy
19132,sadness
19137,happy
19148,sadness
19160,sadness
19162,happy
1919,sadness
192,happy
1920,happy
19210,happy
19245,happy
19263,sadness
19269,sadness
19284,sadness
19291,happy
19317,sadness
19318,sadness
19323,sadness
19346,sadness
19357,happy
19370,happy
19377,happy
19378,sadness
1938,happy
19398,sadness
19402,happy
19438,sadness
19449,sadness
19478,sadness
19492,happy
19496,happy
19499,happy
19514,happy
1953,sadness
19536,sadness
19548,sadness
19568,sadness
19589,sadness
19597,sadness
196,happy
19600,happy
19605,happy
19668,happy
19680,sadness
19696,happy
19700,sadness
19709,happy
19711,sadness
1974,happy
19744,happy
19747,happy
19748,happy
19768,happy
19803,happy
19837,happy
19883,happy
19889,happy
19918,happy
19957,sadness
19958,sadness
19962,happy
19968,happy
2001,sadness
20023,sadness
20025,sadness
20032,sadness
20039,happy
20048,sadness
20091,happy
20111,sadness
2012,happy
20120,sadness
20122,happy
20140,sadness
20155,happy
20165,sadness
20181,happy
20196,happy
20208,happy
20213,sadness
20216,sadness
20218,sadness
20229,sadness
20239,happy
20252,happy
20267,sadness
20285,sadness
20296,sadness
20318,sadness
20355,sadness
20365,happy
20371,sadness
20377,happy
20412,happy
20430,sadness
20445,sadness
20490,sadness
20500,sadness
20507,sadness
20519,sadness
20547,happy
20561,sadness
20567,happy
2058,sadness
20580,sadness
20595,happy
20616,happy
2064,sadness
20666,happy
20675,sadness
20684,sadness
20685,sadness
2069,happy
20745,happy
20821,sadness
20829,sadness
20850,sadness
20857,happy
20865,happy
20866,happy
20889,sadness
20918,sadness
20941,sadness
20945,happy
20949,happy
20958,sadness
20972,sadness
20984,happy
20988,happy
20994,happy
210,sadness
21006,sadness
21027,sadness
21033,sadness
21077,sadness
21097,happy
21098,sadness
21120,sadness
21143,sadness
21177,happy
21185,sadness
2120,happy
21200,sadness
2122,sadness
21235,happy
21292,happy
213,happy
21305,happy
21316,happy
21348,sadness
2135,happy
2137,sadness
21376,happy
21384,sadness
21394,sadness
21439,sadness
21441,happy
21460,sadness
21473,sadness
21483,happy
21501,sadness
2152,happy
21524,happy
21538,happy
21574,happy
2159,sadness
21593,sadness
21602,happy
21605,happy
21618,sadness
21699,sadness
21708,sadness
21750,happy
21778,happy
21783,happy
21787,sadness
2182,sadness
21825,sadness
21835,sadness
2184,happy
21846,sadness
21876,happy
21899,happy
21927,sadness
21942,sadness
21943,happy
21961,happy
21990,sadness
2204,sadness
22056,sadness
22064,sadness
22080,happy
22097,sadness
22111,happy
22138,happy
22140,sadness
22150,happy
22154,happy
22178,sadness
22179,happy
22191,sadness
22194,happy
22201,sadness
22247,sadness
22289,sadness
22290,happy
22301,happy
2231,sadness
22340,sadness
22346,sadness
22347,happy
22351,sadness
22380,happy
22388,happy
22395,sadness
22424,happy
22459,happy
22466,happy
22506,happy
22532,happy
22545,happy
22560,sadness
22574,happy
22600,happy
22604,sadness
22612,sadness
22614,sadness
22671,happy
22679,sadness
22711,happy
22750,happy
22754,happy
22763,happy
22778,happy
22784,happy
22804,sadness
22805,happy
2282,sadness
22834,sadness
2284,happy
22863,happy
2287,happy
22894,happy
22900,sadness
22910,sadness
2293,sadness
22935,happy
22991,sadness
23028,sadness
2305,happy
2307,happy
2308,sadness
23096,sadness
23101,happy
23114,sadness
23122,sadness
23170,sadness
23238,happy
2324,sadness
2327,happy
23293,sadness
23319,happy
23320,happy
23321,happy
23334,sadness
23377,happy
23380,sadness
23381,sadness
23419,happy
23440,sadness
23453,happy
23462,happy
2350,happy
23501,happy
23525,sadness
23555,happy
23559,happy
23572,happy
23590,happy
23612,sadness
23621,happy
23664,sadness
23667,sadness
2374,sadness
2377,happy
23770,sadness
23786,happy
23801,happy
23813,happy
23848,sadness
23862,sadness
23865,sadness
23866,happy
23891,happy
23897,sadness
23920,happy
23933,sadness
23946,sadness
24027,sadness
2403,happy
24054,sadness
24055,sadness
24077,sadness
24079,happy
24099,happy
2411,sadness
24123,happy
24137,sadness
24148,happy
24161,happy
24189,happy
24200,happy
2421,happy
24211,sadness
24219,sadness
24224,happy
2424,sadness
24241,happy
24259,happy
24263,sadness
24286,happy
24289,happy
24292,sadness
24297,sadness
24299,happy
24340,sadness
24354,happy
24355,sadness
2436,sadness
24360,happy
24380,happy
24390,sadness
24391,sadness
24393,sadness
24395,sadness
24410,happy
24465,sadness
24492,sadness
2450,sadness
24509,sadness
24521,happy
24530,sadness
24535,sadness
24536,happy
24570,happy
24607,happy
24633,happy
24652,sadness
24656,sadness
24680,happy
24692,happy
24699,happy
247,sadness
24718,happy
2472,sadness
24731,sadness
24747,happy
24764,sadness
24769,happy
24777,sadness
24783,sadness
24823,sadness
2483,happy
24845,sadness
24884,happy
24906,happy
24910,sadness
2492,happy
24942,sadness
24946,sadness
25006,happy
25017,happy
25028,sadness
25037,sadness
25039,happy
25048,happy
25058,happy
25123,sadness
25163,happy
25180,happy
25186,sadness
25199,happy
25223,sadness
25271,sadness
25275,happy
25287,sadness
25322,sadness
25328,sadness
25337,sadness
25342,happy
25383,happy
25396,happy
25414,happy
25420,sadness
25431,happy
25438,sadness
25443,sadness
25454,happy
25472,sadness
25517,happy
25533,sadness
2554,happy
2556,sadness
25578,sadness
2559,happy
25602,sadness
25604,sadness
25649,happy
25652,happy
25658,happy
25686,sadness
25705,sadness
25714,sadness
25719,happy
25720,sadness
25744,happy
25747,sadness
25759,sadness
25775,sadness
25809,happy
25839,happy
25887,sadness
25902,sadness
25927,happy
25937,happy
25949,sadness
25993,happy
26018,sadness
2603,sadness
26032,sadness
26034,sadness
26046,sadness
26077,sadness
26098,happy
26107,happy
2611,sadness
26159,happy
26160,happy
26169,happy
2620,happy
26212,sadness
26224,sadness
2629,sadness
26338,sadness
26370,happy
26397,happy
2640,sadness
26456,happy
26459,sadness
26468,happy
26477,sadness
2649,sadness
26511,sadness
2655,happy
26563,sadness
26578,sadness
26660,happy
26665,happy
26667,sadness
26676,sadness
26703,happy
26720,sadness
26736,sadness
26775,happy
2678,happy
26819,sadness
26840,sadness
26850,sadness
26873,happy
26888,sadness
26891,happy
26906,sadness
26909,happy
26913,sadness
26935,happy
26960,happy
26963,happy
26967,sadness
26978,happy
26981,sadness
27048,sadness
27051,happy
27105,sadness
27106,sadness
27128,sadness
27140,happy
27152,happy
27162,sadness
27172,happy
27187,sadness
27196,sadness
27197,sadness
27204,happy
27212,sadness
27227,happy
27246,happy
27277,sadness
27294,happy
2730,sadness
27326,happy
27333,sadness
27334,sadness
27365,happy
27367,happy
27404,sadness
27407,happy
27426,happy
27446,happy
2745,sadness
27452,happy
27474,happy
27508,happy
2754,sadness
27554,sadness
27563,sadness
27575,sadness
27616,happy
27619,happy
27625,happy
27636,happy
27645,happy
27647,sadness
27648,sadness
27662,sadness
27671,sadness
27675,happy
27701,sadness
2771,happy
2774,sadness
27779,happy
27823,sadness
27854,happy
2790,happy
27928,sadness
27931,sadness
27932,happy
27940,happy
27944,happy
27949,happy
2796,sadness
28040,happy
28046,sadness
2805,happy
2806,sadness
2810,sadness
28105,happy
28108,sadness
28115,happy
28138,sadness
28140,sadness
2816,sadness
2820,happy
28249,happy
28256,happy
28264,sadness
28273,sadness
28282,sadness
28367,happy
28376,sadness
28379,sadness
28383,happy
28415,sadness
28474,happy
28502,sadness
28522,sadness
28529,happy
2857,sadness
28581,sadness
28590,happy
28594,sadness
28600,happy
2861,happy
28632,sadness
2867,sadness
28676,happy
28688,sadness
28772,happy
28797,happy
28807,happy
28814,sadness
2885,sadness
28871,happy
28897,sadness
28928,happy
28934,happy
28938,sadness
28949,happy
28954,sadness
28955,happy
28962,sadness
28963,sadness
28982,sadness
29003,sadness
29019,happy
29020,happy
29067,happy
29071,sadness
29074,happy
29111,sadness
29123,happy
2913,sadness
29185,sadness
29211,sadness
29214,sadness
29248,happy
29258,happy
29290,sadness
2930,happy
29300,sadness
29329,happy
29365,sadness
29370,happy
2938,sadness
29398,sadness
29415,happy
29423,happy
29456,happy
29460,happy
29464,sadness
29467,sadness
29475,happy
2948,happy
29504,sadness
29555,happy
29578,sadness
29589,sadness
29645,sadness
29647,happy
29648,sadness
29649,happy
2965,happy
29680,happy
29697,sadness
29699,sadness
29707,sadness
29724,happy
29766,sadness
29769,sadness
29773,sadness
29821,happy
29834,sadness
29844,happy
2985,happy
29889,happy
29919,sadness
29979,sadness
29981,happy
29987,happy
29991,sadness
30,happy
30006,happy
30016,happy
30069,happy
30099,sadness
3010,sadness
30102,happy
30114,happy
30119,sadness
30127,sadness
30143,happy
3016,happy
30164,happy
30188,happy
30193,happy
30216,sadness
3022,happy
30221,happy
3024,sadness
30241,sadness
30245,happy
3029,sadness
30297,happy
30328,happy
30332,sadness
30337,sadness
30338,sadness
30341,happy
30400,happy
30407,sadness
30424,sadness
30478,sadness
30585,sadness
30646,sadness
30651,sadness
30652,sadness
30661,happy
30675,happy
30683,happy
30689,sadness
3069,sadness
30704,sadness
30728,sadness
30737,sadness
30738,sadness
30749,sadness
3077,sadness
30772,sadness
30779,happy
30793,sadness
30808,sadness
30820,happy
30822,sadness
30823,sadness
30825,sadness
3083,sadness
30830,sadness
30835,sadness
30851,happy
30855,happy
30856,sadness
3086,sadness
30871,happy
30893,sadness
30909,happy
30948,sadness
30951,sadness
30961,happy
30962,sadness
30965,happy
30981,happy
31010,sadness
31029,sadness
31043,happy
31056,sadness
3106,happy
31080,sadness
31101,sadness
31112,sadness
31137,sadness
31140,sadness
31141,sadness
31145,sadness
3117,sadness
3120,happy
31209,happy
31239,sadness
31285,happy
31295,sadness
3131,sadness
31316,sadness
3132,happy
31366,sadness
3138,sadness
31384,sadness
3144,sadness
31440,happy
3146,sadness
31542,happy
31551,happy
31571,happy
31572,sadness
3162,happy
31627,sadness
31629,happy
31659,sadness
31697,sadness
31742,happy
31752,sadness
31806,sadness
31811,happy
3182,sadness
31833,sadness
31853,happy
31858,sadness
31870,sadness
31897,sadness
31908,happy
31929,sadness
31952,sadness
31977,sadness
31987,happy
32046,sadness
32047,sadness
32048,sadness
32051,sadness
3209,sadness
32142,sadness
32144,happy
3215,sadness
32177,happy
32248,sadness
32344,sadness
32354,happy
32372,sadness
32377,sadness
32382,happy
32388,sadness
32402,happy
32439,sadness
3245,sadness
325,sadness
3250,happy
32541,happy
32544,sadness
32568,happy
32570,sadness
32574,happy
32595,sadness
3260,happy
32607,sadness
32614,happy
32624,happy
32627,happy
32684,happy
32725,sadness
32763,happy
32769,sadness
32773,happy
3278,happy
32796,sadness
32826,happy
32835,happy
32837,happy
32838,sadness
32849,sadness
32913,sadness
32917,happy
32950,happy
32952,happy
32953,sadness
32958,happy
32973,happy
32993,happy
32997,sadness
32998,sadness
33016,sadness
33017,sadness
33024,happy
33046,happy
33065,happy
33066,sadness
33071,happy
33084,sadness
33091,happy
33094,happy
331,sadness
3313,sadness
33144,happy
33174,happy
33175,happy
3318,sadness
33188,sadness
33212,sadness
33216,sadness
33228,happy
33231,sadness
33240,sadness
33268,happy
33283,sadness
333,sadness
33319,sadness
33320,sadness
33322,happy
33326,sadness
33343,sadness
33357,sadness
33366,sadness
33375,sadness
33407,happy
33423,sadness
33455,happy
33460,happy
33463,sadness
33518,happy
33525,happy
33530,sadness
33533,happy
33544,sadness
33564,sadness
33610,sadness
33648,sadness
33660,happy
33675,sadness
33690,happy
33727,sadness
33757,happy
33762,sadness
33802,sadness
33807,happy
33842,sadness
33853,sadness
33874,sadness
33915,sadness
33917,sadness
33933,sadness
33938,happy
33981,sadness
34015,happy
34049,sadness
34057,happy
34098,happy
3410,sadness
34102,sadness
3411,happy
34119,happy
34129,happy
3414,sadness
34170,happy
34219,happy
3422,sadness
34226,sadness
34234,sadness
34244,sadness
34257,sadness
34295,happy
34302,sadness
3431,sadness
34316,happy
34361,happy
34375,sadness
34386,sadness
34397,sadness
34412,happy
34435,sadness
34437,happy
34464,sadness
34468,sadness
3447,sadness
34471,happy
34483,sadness
34498,happy
34510,happy
3452,sadness
34567,happy
34569,sadness
34585,happy
34599,sadness
34600,happy
34644,sadness
34645,happy
34649,happy
3465,sadness
34688,sadness
34720,sadness
34724,sadness
34737,sadness
34753,sadness
34756,happy
34759,sadness
34761,happy
34768,sadness
34772,sadness
34829,happy
34836,sadness
34840,happy
34841,sadness
34861,happy
34941,happy
34965,happy
34969,sadness
34978,sadness
35101,sadness
35117,happy
35142,happy
35153,happy
35163,sadness
35177,happy
35199,sadness
35200,sadness
35209,happy
35226,sadness
35291,sadness
35321,sadness
35341,happy
35346,happy
35364,happy
35369,happy
35370,sadness
35372,happy
3538,happy
3543,happy
35454,sadness
35481,sadness
35497,sadness
35520,sadness
35536,happy
35547,happy
35552,happy
35559,happy
35582,sadness
35598,happy
356,sadness
35603,happy
35659,sadness
35664,sadness
35677,sadness
35685,sadness
35698,happy
3570,sadness
35707,sadness
35721,sadness
35724,sadness
3574,sadness
35767,sadness
35771,sadness
35787,sadness
35792,sadness
35794,sadness
35804,happy
35850,happy
35856,sadness
35860,happy
35869,happy
3590,sadness
3647,happy
366,sadness
3662,sadness
3663,happy
370,happy
3755,sadness
3763,happy
3766,happy
3772,happy
3811,happy
3818,happy
3842,sadness
3875,happy
3891,happy
3906,happy
3958,sadness
3959,happy
3969,sadness
3977,happy
3978,sadness
3982,sadness
4029,sadness
4041,sadness
4084,happy
4090,happy
4094,sadness
41,sadness
4107,happy
4114,sadness
4133,sadness
4156,sadness
4159,sadness
4165,sadness
4169,happy
4174,happy
4182,sadness
4185,sadness
4226,sadness
4248,sadness
4264,sadness
4269,happy
4284,happy
4295,sadness
4345,sadness
4363,happy
4366,happy
440,happy
4433,happy
446,sadness
4480,happy
4485,sadness
4492,sadness
4506,sadness
4526,happy
4549,happy
4558,happy
4576,happy
4580,sadness
4589,sadness
4606,happy
4607,happy
4620,sadness
4634,happy
4640,sadness
4649,sadness
4653,sadness
4666,happy
478,sadness
4786,sadness
4791,sadness
4797,sadness
4803,happy
4814,sadness
4827,happy
4832,happy
4849,sadness
485,happy
487,sadness
4910,happy
4948,sadness
4980,sadness
4988,happy
4996,sadness
5006,happy
5008,happy
5048,happy
5062,sadness
5089,sadness
5102,sadness
5127,happy
5154,happy
5176,sadness
5209,sadness
5264,sadness
5269,sadness
527,sadness
5278,sadness
5279,sadness
5289,happy
5293,happy
5303,sadness
531,sadness
5318,sadness
5340,sadness
5356,sadness
5417,sadness
5445,happy
5452,happy
5468,happy
5477,happy
5490,happy
5493,happy
5523,happy
553,sadness
5548,happy
5558,happy
5594,sadness
5618,happy
5674,sadness
568,happy
5694,happy
5705,happy
5714,happy
5719,happy
5753,happy
5766,happy
5783,sadness
5797,sadness
5800,sadness
5807,happy
5812,sadness
5835,sadness
5857,sadness
5891,happy
5904,happy
5919,sadness
594,happy
5942,sadness
5954,sadness
5968,happy
5977,sadness
5988,sadness
6029,sadness
6045,sadness
6052,happy
6095,sadness
6110,sadness
6123,sadness
613,sadness
6136,sadness
6169,sadness
6175,sadness
6183,happy
62,happy
620,sadness
6206,sadness
6217,sadness
6246,happy
6272,happy
628,happy
629,sadness
6368,sadness
6378,sadness
639,happy
6394,sadness
6403,sadness
6416,happy
6444,sadness
6457,sadness
6473,happy
6500,happy
6522,sadness
6532,sadness
655,sadness
657,sadness
6577,happy
659,happy
6603,sadness
6616,sadness
6677,happy
6686,sadness
6689,sadness
6691,happy
6700,happy
6703,happy
674,happy
6744,sadness
6759,happy
6776,sadness
6784,sadness
6792,happy
681,sadness
6811,happy
6818,happy
6865,happy
690,sadness
6914,sadness
6928,sadness
693,sadness
6935,happy
6977,happy
6989,happy
7017,happy
7020,happy
7026,sadness
7029,sadness
7065,happy
7080,happy
7100,sadness
7116,sadness
7159,sadness
7162,sadness
7191,happy
7200,happy
721,sadness
7244,sadness
7245,sadness
7292,happy
7299,sadness
7333,happy
7335,sadness
7366,happy
7379,happy
738,happy
7392,happy
7413,happy
7425,happy
7441,sadness
7511,happy
7531,happy
7532,sadness
7537,sadness
7548,happy
7561,happy
7590,happy
7603,happy
7659,happy
7664,sadness
7672,happy
7674,happy
7680,happy
7700,happy
7702,sadness
7712,happy
7713,happy
7737,sadness
774,happy
7753,happy
7762,sadness
7804,sadness
7813,sadness
7815,sadness
7827,happy
7845,sadness
7881,sadness
7892,happy
7905,happy
7916,sadness
7948,happy
7975,happy
7986,sadness
8,happy
80,sadness
8020,happy
8027,happy
8034,sadness
8049,happy
8065,sadness
8082,sadness
8086,sadness
8089,sadness
817,sadness
8188,sadness
8228,happy
8268,happy
8276,happy
8284,sadness
8293,sadness
8301,sadness
8303,happy
8316,happy
8322,happy
8331,happy
8334,sadness
8338,sadness
8355,sadness
8424,happy
8434,happy
8449,sadness
8457,sadness
8473,happy
8539,sadness
8548,happy
8559,sadness
856,sadness
8649,sadness
8657,sadness
8662,happy
8677,happy
8682,sadness
8691,happy
8704,happy
873,sadness
8753,sadness
8756,happy
8762,sadness
880,happy
8820,sadness
8861,sadness
8864,sadness
8886,sadness
8915,sadness
8940,happy
895,sadness
8960,sadness
897,sadness
898,sadness
8993,happy
9005,happy
906,happy
9060,sadness
9070,sadness
9071,happy
9085,happy
9094,happy
9147,sadness
915,sadness
9152,sadness
9167,happy
9174,happy
9180,happy
9202,sadness
9206,happy
9222,happy
9246,sadness
9272,sadness
9286,sadness
9371,happy
9392,sadness
9412,sadness
9416,sadness
942,happy
9437,happy
9442,happy
9476,happy
9486,happy
951,happy
9538,happy
9542,happy
9570,sadness
9571,sadness
9598,happy
9599,sadness
9605,sadness
9640,sadness
9687,sadness
973,sadness
9774,happy
9800,sadness
9833,sadness
9845,sadness
9865,sadness
9890,sadness
9893,sadness
9897,happy
9901,sadness
9933,sadness
9977,happy
9979,sadness
9984,sadness
10004,sadness
1003,sadness
10031,sadness
10073,happy
10114,sadness
10116,sadness
10171,sadness
10172,sadness
10176,sadness
1022,happy
10252,sadness
1026,sadness
10339,happy
10352,happy
10375,sadness
10383,sadness
10386,happy
10423,sadness
10425,happy
10455,happy
10561,sadness
10607,happy
10620,happy
10655,sadness
10686,happy
10694,sadness
10713,happy
10769,happy
1078,happy
10871,sadness
10881,happy
10919,happy
11025,sadness
11026,happy
11031,happy
11100,happy
11138,happy
11140,sadness
11163,happy
11192,sadness
11209,sadness
11234,happy
11241,happy
11264,happy
11280,sadness
11284,happy
11295,happy
11316,happy
11346,sadness
11398,sadness
1148,happy
115,happy
11523,sadness
1156,happy
11581,sadness
11582,sadness
11601,sadness
11626,sadness
11640,happy
11662,happy
11722,happy
1173,happy
11746,happy
11790,happy
11794,sadness
11836,happy
11867,happy
11876,sadness
11880,sadness
11891,sadness
11909,happy
11966,happy
11978,sadness
1198,sadness
12040,sadness
12074,happy
12092,happy
12113,happy
12119,happy
12190,happy
12246,sadness
12267,happy
12318,happy
12364,happy
12498,happy
12512,sadness
12524,sadness
12547,sadness
12591,sadness
12594,happy
12621,sadness
1264,happy
12648,happy
12659,happy
12661,happy
12702,happy
12758,sadness
12791,sadness
12818,happy
12827,sadness
12899,happy
12958,happy
1298,happy
13000,happy
13027,happy
13051,happy
13091,sadness
13150,happy
13162,sadness
13180,happy
13187,happy
13293,happy
13296,happy
13339,happy
13380,sadness
13421,sadness
13483,sadness
13488,sadness
13505,sadness
13510,happy
1353,happy
13562,sadness
13575,sadness
13598,happy
13631,happy
1364,happy
13666,happy
13714,sadness
13726,sadness
13793,happy
13801,sadness
13812,happy
13852,sadness
13870,sadness
13888,happy
13907,sadness
13940,sadness
13979,sadness
13983,sadness
14048,happy
14070,sadness
14106,happy
14122,happy
14127,sadness
14136,happy
1420,sadness
14208,sadness
14226,sadness
14250,happy
14346,sadness
14384,sadness
14388,sadness
14459,sadness
14464,sadness
14472,sadness
14474,happy
14484,sadness
14494,sadness
14505,sadness
14522,happy
14524,sadness
14561,sadness
14572,happy
14574,happy
14578,sadness
14682,sadness
14696,sadness
14729,happy
1482,sadness
14835,happy
14836,happy
15052,sadness
15078,happy
15090,happy
15129,happy
15145,happy
15167,happy
15169,happy
15192,happy
15208,happy
15289,sadness
15294,happy
1536,happy
15365,happy
15373,sadness
15436,happy
15447,sadness
15462,happy
15468,sadness
15484,happy
1549,sadness
15534,happy
15535,sadness
15565,sadness
15580,happy
15592,sadness
1560,happy
15613,sadness
15642,happy
15657,happy
15696,sadness
15697,sadness
15795,happy
15867,happy
15909,happy
15929,sadness
16003,sadness
16010,sadness
16053,sadness
16056,sadness
16075,happy
16087,sadness
16125,sadness
16151,sadness
16208,happy
16304,happy
16338,sadness
16387,sadness
16388,sadness
16405,happy
16443,happy
1645,sadness
16475,happy
16535,sadness
16558,happy
16645,happy
16706,sadness
16710,sadness
16776,sadness
1678,sadness
16787,happy
16798,happy
16821,happy
16837,happy
16839,happy
16863,sadness
16895,sadness
16938,happy
16962,sadness
16985,happy
17003,sadness
17011,happy
17100,sadness
17128,happy
172,happy
17206,happy
17215,happy
17237,sadness
17248,happy
17257,sadness
17275,happy
17279,happy
17293,happy
17297,happy
17331,happy
17341,sadness
17363,happy
17426,happy
17432,sadness
1751,happy
17518,sadness
17597,happy
17607,sadness
17625,sadness
17662,sadness
17666,happy
17678,sadness
17713,happy
17717,happy
1772,happy
17730,happy
17746,sadness
17763,happy
17767,happy
17775,happy
1778,happy
17784,sadness
17794,happy
17887,happy
17912,sadness
18047,sadness
18067,sadness
18101,sadness
18120,sadness
18180,sadness
18193,sadness
18260,sadness
18270,sadness
18300,happy
18345,sadness
18349,happy
18361,happy
18367,happy
18381,happy
18457,happy
18475,sadness
1854,happy
18550,happy
18573,sadness
18610,sadness
18732,sadness
18734,happy
18842,sadness
18855,happy
18872,sadness
18888,sadness
18897,sadness
1891,happy
18914,happy
18927,happy
1896,happy
18962,sadness
19029,sadness
19049,sadness
19082,sadness
19084,sadness
19095,happy
19145,happy
19165,sadness
19179,sadness
1926,happy
19274,happy
19285,happy
19303,sadness
1931,sadness
19364,sadness
